YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W10,0,,0,0,,FI20,5525292,FI,Age70_79,UNK,3187
2021-W10,0,,0,0,,FI,5525292,FI,Age70_79,UNK,561908
2021-W10,988,,0,0,,FI1B,5525292,FI,Age70_79,MOD,141702
2021-W10,0,,0,0,,FI1C,5525292,FI,Age70_79,UNK,133383
2021-W10,668,,0,0,,FI1C,5525292,FI,Age70_79,MOD,133383
2021-W10,7713,,15,0,,FI1C,5525292,FI,Age70_79,COM,133383
2021-W10,4133,,0,0,,FI,5525292,FI,Age70_79,MOD,561908
2021-W10,0,,0,0,,FI1B,5525292,FI,Age70_79,UNK,141702
2021-W10,16388,,18,0,,FI1B,5525292,FI,Age70_79,COM,141702
2021-W10,45,,0,0,,FI1B,5525292,FI,Age70_79,AZ,141702
2021-W10,0,,0,0,,FI20,5525292,FI,Age70_79,MOD,3187
2021-W10,0,,0,0,,FI1C,5525292,FI,Age80+,UNK,75299
2021-W10,0,,0,0,,FI,5525292,FI,Age80+,UNK,312406
2021-W10,24474,,236,0,,FI,5525292,FI,Age80+,COM,312406
2021-W10,0,,0,0,,FI20,5525292,FI,Age80+,AZ,1654
2021-W10,45,,1,0,,FI20,5525292,FI,Age80+,COM,1654
2021-W10,0,,0,0,,FI20,5525292,FI,Age80+,MOD,1654
2021-W10,0,,0,0,,FI20,5525292,FI,Age80+,UNK,1654
2021-W10,43,,0,0,,FI,5525292,FI,Age80+,AZ,312406
2021-W10,5550,,178,0,,FI,5525292,FI,Age80+,MOD,312406
2021-W10,0,,0,0,,FI1B,5525292,FI,Age80+,AZ,69094
2021-W10,2637,,168,0,,FI1B,5525292,FI,Age80+,COM,69094
2021-W10,1608,,177,0,,FI1B,5525292,FI,Age80+,MOD,69094
2021-W10,0,,0,0,,FI1B,5525292,FI,Age80+,UNK,69094
2021-W10,0,,0,0,,FI19,5525292,FI,Age80+,UNK,86152
2021-W10,1336,,0,0,,FI19,5525292,FI,Age80+,MOD,86152
2021-W10,8005,,18,0,,FI19,5525292,FI,Age80+,COM,86152
2021-W10,23,,0,0,,FI19,5525292,FI,Age80+,AZ,86152
2021-W10,11,,0,0,,FI1D,5525292,FI,Age80+,AZ,80207
2021-W10,6750,,12,0,,FI1D,5525292,FI,Age80+,COM,80207
2021-W10,1221,,0,0,,FI1D,5525292,FI,Age80+,MOD,80207
2021-W10,0,,0,0,,FI1D,5525292,FI,Age80+,UNK,80207
2021-W10,9,,0,0,,FI1C,5525292,FI,Age80+,AZ,75299
2021-W10,7032,,37,0,,FI1C,5525292,FI,Age80+,COM,75299
2021-W10,1385,,1,0,,FI1C,5525292,FI,Age80+,MOD,75299
2021-W10,0,,0,0,,FI1D,5525292,FI,AgeUNK,AZ,
2021-W10,0,,0,0,,FI1D,5525292,FI,AgeUNK,MOD,
2021-W10,0,,0,0,,FI1D,5525292,FI,AgeUNK,UNK,
2021-W10,0,,0,0,,FI1C,5525292,FI,AgeUNK,AZ,
2021-W10,0,,0,0,,FI19,5525292,FI,AgeUNK,AZ,
2021-W10,0,,0,0,,FI19,5525292,FI,AgeUNK,COM,
2021-W10,0,,0,0,,FI20,5525292,FI,AgeUNK,MOD,
2021-W10,0,,0,0,,FI1C,5525292,FI,AgeUNK,COM,
2021-W10,0,,0,0,,FI19,5525292,FI,AgeUNK,MOD,
2021-W10,0,,0,0,,FI19,5525292,FI,AgeUNK,UNK,
2021-W10,0,,0,0,,FI,5525292,FI,AgeUNK,AZ,
2021-W10,0,,0,0,,FI20,5525292,FI,AgeUNK,AZ,
2021-W10,0,,0,0,,FI20,5525292,FI,AgeUNK,COM,
2021-W10,0,,0,0,,FI1D,5525292,FI,AgeUNK,COM,
2021-W10,0,,0,0,,FI20,5525292,FI,AgeUNK,UNK,
2021-W10,0,,0,0,,FI,5525292,FI,AgeUNK,COM,
2021-W10,0,,0,0,,FI,5525292,FI,AgeUNK,MOD,
2021-W10,0,,0,0,,FI,5525292,FI,AgeUNK,UNK,
2021-W10,0,,0,0,,FI1C,5525292,FI,AgeUNK,UNK,
2021-W10,0,,0,0,,FI1C,5525292,FI,AgeUNK,MOD,
2021-W10,0,,0,0,,FI1B,5525292,FI,AgeUNK,AZ,
2021-W10,0,,0,0,,FI1B,5525292,FI,AgeUNK,COM,
2021-W10,0,,0,0,,FI1B,5525292,FI,AgeUNK,MOD,
2021-W10,0,,0,0,,FI1B,5525292,FI,AgeUNK,UNK,
2021-W11,0,,0,0,,FI1B,5525292,FI,ALL,UNK,1358542
2021-W11,659,,1,0,,FI1B,5525292,FI,ALL,MOD,1358542
2021-W11,22030,,311,0,,FI1B,5525292,FI,ALL,COM,1358542
2021-W11,12798,,6,0,,FI1B,5525292,FI,ALL,AZ,1358542
2021-W11,1004,,1,0,,FI1C,5525292,FI,ALL,MOD,947446
2021-W11,18198,,487,0,,FI1C,5525292,FI,ALL,COM,947446
2021-W11,0,,0,0,,FI1C,5525292,FI,ALL,UNK,947446
2021-W11,43033,,80,0,14400,FI,5525292,FI,ALL,AZ,4476235
2021-W11,0,,0,0,,FI1D,5525292,FI,ALL,UNK,1030639
2021-W11,705,,0,0,,FI1D,5525292,FI,ALL,MOD,1030639
2021-W11,17673,,114,0,,FI1D,5525292,FI,ALL,COM,1030639
2021-W11,77251,,1002,0,,FI,5525292,FI,ALL,COM,4476235
2021-W11,9965,,1,0,,FI1D,5525292,FI,ALL,AZ,1030639
2021-W11,3359,,3,0,31200,FI,5525292,FI,ALL,MOD,4476235
2021-W11,0,,0,0,,FI,5525292,FI,ALL,UNK,4476235
2021-W11,7925,,66,0,,FI1C,5525292,FI,ALL,AZ,947446
2021-W11,12084,,7,0,,FI19,5525292,FI,ALL,AZ,1115634
2021-W11,241,,0,0,,FI20,5525292,FI,ALL,AZ,23974
2021-W11,991,,1,0,,FI19,5525292,FI,ALL,MOD,1115634
2021-W11,0,,0,0,,FI19,5525292,FI,ALL,UNK,1115634
2021-W11,570,,2,0,,FI20,5525292,FI,ALL,COM,23974
2021-W11,0,,0,0,,FI20,5525292,FI,ALL,MOD,23974
2021-W11,0,,0,0,,FI20,5525292,FI,ALL,UNK,23974
2021-W11,18745,,85,0,,FI19,5525292,FI,ALL,COM,1115634
2021-W11,0,,0,0,,FI20,5525292,FI,Age18_24,COM,1893
2021-W11,0,,0,0,,FI20,5525292,FI,Age18_24,MOD,1893
2021-W11,692,,11,0,,FI,5525292,FI,Age18_24,AZ,432594
2021-W11,79,,32,0,,FI,5525292,FI,Age18_24,COM,432594
2021-W11,8,,0,0,,FI,5525292,FI,Age18_24,MOD,432594
2021-W11,0,,0,0,,FI,5525292,FI,Age18_24,UNK,432594
2021-W11,17,,5,0,,FI1B,5525292,FI,Age18_24,COM,133131
2021-W11,0,,0,0,,FI1B,5525292,FI,Age18_24,MOD,133131
2021-W11,0,,0,0,,FI1B,5525292,FI,Age18_24,UNK,133131
2021-W11,0,,0,0,,FI20,5525292,FI,Age18_24,UNK,1893
2021-W11,196,,11,0,,FI1C,5525292,FI,Age18_24,AZ,86290
2021-W11,147,,0,0,,FI19,5525292,FI,Age18_24,AZ,111748
2021-W11,10,,1,0,,FI19,5525292,FI,Age18_24,COM,111748
2021-W11,2,,0,0,,FI19,5525292,FI,Age18_24,MOD,111748
2021-W11,0,,0,0,,FI19,5525292,FI,Age18_24,UNK,111748
2021-W11,24,,22,0,,FI1C,5525292,FI,Age18_24,COM,86290
2021-W11,6,,0,0,,FI1C,5525292,FI,Age18_24,MOD,86290
2021-W11,0,,0,0,,FI1C,5525292,FI,Age18_24,UNK,86290
2021-W11,109,,0,0,,FI1D,5525292,FI,Age18_24,AZ,99532
2021-W11,28,,4,0,,FI1D,5525292,FI,Age18_24,COM,99532
2021-W11,0,,0,0,,FI1D,5525292,FI,Age18_24,MOD,99532
2021-W11,238,,0,0,,FI1B,5525292,FI,Age18_24,AZ,133131
2021-W11,0,,0,0,,FI1D,5525292,FI,Age18_24,UNK,99532
2021-W11,2,,0,0,,FI20,5525292,FI,Age18_24,AZ,1893
2021-W11,0,,0,0,,FI1C,5525292,FI,Age25_49,UNK,334214
2021-W11,2,,0,0,,FI20,5525292,FI,Age25_49,COM,9244
2021-W11,0,,0,0,,FI20,5525292,FI,Age25_49,MOD,9244
2021-W11,44,,0,0,,FI20,5525292,FI,Age25_49,AZ,9244
2021-W11,1461,,4,0,,FI19,5525292,FI,Age25_49,AZ,414611
2021-W11,160,,36,0,,FI19,5525292,FI,Age25_49,COM,414611
2021-W11,0,,0,0,,FI20,5525292,FI,Age25_49,UNK,9244
2021-W11,7276,,35,0,,FI,5525292,FI,Age25_49,AZ,1728083
2021-W11,0,,0,0,,FI,5525292,FI,Age25_49,UNK,1728083
2021-W11,62,,0,0,,FI,5525292,FI,Age25_49,MOD,1728083
2021-W11,3,,0,0,,FI19,5525292,FI,Age25_49,MOD,414611
2021-W11,0,,0,0,,FI19,5525292,FI,Age25_49,UNK,414611
2021-W11,702,,317,0,,FI,5525292,FI,Age25_49,COM,1728083
2021-W11,967,,0,0,,FI1D,5525292,FI,Age25_49,AZ,358462
2021-W11,0,,0,0,,FI1D,5525292,FI,Age25_49,UNK,358462
2021-W11,0,,0,0,,FI1B,5525292,FI,Age25_49,UNK,611552
2021-W11,3,,0,0,,FI1D,5525292,FI,Age25_49,MOD,358462
2021-W11,135,,38,0,,FI1D,5525292,FI,Age25_49,COM,358462
2021-W11,55,,0,0,,FI1C,5525292,FI,Age25_49,MOD,334214
2021-W11,247,,196,0,,FI1C,5525292,FI,Age25_49,COM,334214
2021-W11,3254,,2,0,,FI1B,5525292,FI,Age25_49,AZ,611552
2021-W11,154,,46,0,,FI1B,5525292,FI,Age25_49,COM,611552
2021-W11,1,,0,0,,FI1B,5525292,FI,Age25_49,MOD,611552
2021-W11,1543,,29,0,,FI1C,5525292,FI,Age25_49,AZ,334214
2021-W11,40,,0,0,,FI,5525292,FI,Age50_59,MOD,724665
2021-W11,21,,0,0,,FI1C,5525292,FI,Age50_59,MOD,156381
2021-W11,173,,109,0,,FI1C,5525292,FI,Age50_59,COM,156381
2021-W11,1640,,12,0,,FI1C,5525292,FI,Age50_59,AZ,156381
2021-W11,0,,0,0,,FI1C,5525292,FI,Age50_59,UNK,156381
2021-W11,562,,151,0,,FI,5525292,FI,Age50_59,COM,724665
2021-W11,10581,,15,0,,FI,5525292,FI,Age50_59,AZ,724665
2021-W11,139,,15,0,,FI19,5525292,FI,Age50_59,COM,174886
2021-W11,10,,0,0,,FI19,5525292,FI,Age50_59,MOD,174886
2021-W11,0,,0,0,,FI19,5525292,FI,Age50_59,UNK,174886
2021-W11,8,,0,0,,FI1D,5525292,FI,Age50_59,MOD,167867
2021-W11,0,,0,0,,FI1B,5525292,FI,Age50_59,UNK,221373
2021-W11,123,,15,0,,FI1D,5525292,FI,Age50_59,COM,167867
2021-W11,1951,,1,0,,FI1D,5525292,FI,Age50_59,AZ,167867
2021-W11,0,,0,0,,FI20,5525292,FI,Age50_59,UNK,4158
2021-W11,72,,0,0,,FI20,5525292,FI,Age50_59,AZ,4158
2021-W11,1,,0,0,,FI1B,5525292,FI,Age50_59,MOD,221373
2021-W11,2206,,1,0,,FI19,5525292,FI,Age50_59,AZ,174886
2021-W11,0,,0,0,,FI,5525292,FI,Age50_59,UNK,724665
2021-W11,4708,,1,0,,FI1B,5525292,FI,Age50_59,AZ,221373
2021-W11,126,,12,0,,FI1B,5525292,FI,Age50_59,COM,221373
2021-W11,0,,0,0,,FI20,5525292,FI,Age50_59,MOD,4158
2021-W11,0,,0,0,,FI1D,5525292,FI,Age50_59,UNK,167867
2021-W11,0,,0,0,,FI20,5525292,FI,Age50_59,COM,4158
2021-W11,0,,0,0,,FI1C,5525292,FI,Age60_69,UNK,161879
2021-W11,146,,0,0,,FI,5525292,FI,Age60_69,MOD,716579
2021-W11,36,,0,0,,FI1D,5525292,FI,Age60_69,MOD,187872
2021-W11,3488,,2,0,,FI19,5525292,FI,Age60_69,AZ,181300
2021-W11,0,,0,0,,FI,5525292,FI,Age60_69,UNK,716579
2021-W11,2651,,100,0,,FI,5525292,FI,Age60_69,COM,716579
2021-W11,400,,14,0,,FI19,5525292,FI,Age60_69,COM,181300
2021-W11,34,,0,0,,FI19,5525292,FI,Age60_69,MOD,181300
2021-W11,405,,11,0,,FI1D,5525292,FI,Age60_69,COM,187872
2021-W11,0,,0,0,,FI1D,5525292,FI,Age60_69,UNK,187872
2021-W11,4546,,3,0,,FI1B,5525292,FI,Age60_69,AZ,181690
2021-W11,0,,0,0,,FI19,5525292,FI,Age60_69,UNK,181300
2021-W11,4112,,0,0,,FI1D,5525292,FI,Age60_69,AZ,187872
2021-W11,0,,0,0,,FI1B,5525292,FI,Age60_69,UNK,181690
2021-W11,4,,0,0,,FI1B,5525292,FI,Age60_69,MOD,181690
2021-W11,0,,0,0,,FI20,5525292,FI,Age60_69,UNK,3838
2021-W11,0,,0,0,,FI20,5525292,FI,Age60_69,MOD,3838
2021-W11,30,,1,0,,FI20,5525292,FI,Age60_69,COM,3838
2021-W11,122,,0,0,,FI20,5525292,FI,Age60_69,AZ,3838
2021-W11,1449,,14,0,,FI1B,5525292,FI,Age60_69,COM,181690
2021-W11,15645,,19,0,,FI,5525292,FI,Age60_69,AZ,716579
2021-W11,3369,,14,0,,FI1C,5525292,FI,Age60_69,AZ,161879
2021-W11,367,,58,0,,FI1C,5525292,FI,Age60_69,COM,161879
2021-W11,72,,0,0,,FI1C,5525292,FI,Age60_69,MOD,161879
2021-W11,59290,,101,0,,FI,5525292,FI,Age70_79,COM,561908
2021-W11,531,,1,0,,FI20,5525292,FI,Age70_79,COM,3187
2021-W11,48,,0,0,,FI1B,5525292,FI,Age70_79,AZ,141702
2021-W11,209,,0,0,,FI1B,5525292,FI,Age70_79,MOD,141702
2021-W11,0,,0,0,,FI1B,5525292,FI,Age70_79,UNK,141702
2021-W11,4502,,0,0,,FI19,5525292,FI,Age70_79,AZ,146937
2021-W11,0,,0,0,,FI19,5525292,FI,Age70_79,UNK,146937
2021-W11,391,,0,0,,FI19,5525292,FI,Age70_79,MOD,146937
2021-W11,0,,0,0,,FI20,5525292,FI,Age70_79,MOD,3187
2021-W11,0,,0,0,,FI,5525292,FI,Age70_79,UNK,561908
2021-W11,1266,,0,0,,FI,5525292,FI,Age70_79,MOD,561908
2021-W11,1,,0,0,,FI20,5525292,FI,Age70_79,AZ,3187
2021-W11,0,,0,0,,FI20,5525292,FI,Age70_79,UNK,3187
2021-W11,1092,,0,0,,FI1C,5525292,FI,Age70_79,AZ,133383
2021-W11,18566,,51,0,,FI1B,5525292,FI,Age70_79,COM,141702
2021-W11,402,,0,0,,FI1C,5525292,FI,Age70_79,MOD,133383
2021-W11,0,,0,0,,FI1C,5525292,FI,Age70_79,UNK,133383
2021-W11,13592,,31,0,,FI1C,5525292,FI,Age70_79,COM,133383
2021-W11,0,,0,0,,FI1D,5525292,FI,Age70_79,UNK,136699
2021-W11,264,,0,0,,FI1D,5525292,FI,Age70_79,MOD,136699
2021-W11,11495,,14,0,,FI1D,5525292,FI,Age70_79,COM,136699
2021-W11,2544,,0,0,,FI1D,5525292,FI,Age70_79,AZ,136699
2021-W11,8188,,0,0,,FI,5525292,FI,Age70_79,AZ,561908
2021-W11,15080,,4,0,,FI19,5525292,FI,Age70_79,COM,146937
2021-W11,282,,0,0,,FI1D,5525292,FI,Age80+,AZ,80207
2021-W11,0,,0,0,,FI1D,5525292,FI,Age80+,UNK,80207
2021-W11,0,,0,0,,FI20,5525292,FI,Age80+,MOD,1654
2021-W11,0,,0,0,,FI20,5525292,FI,Age80+,UNK,1654
2021-W11,0,,0,0,,FI20,5525292,FI,Age80+,AZ,1654
2021-W11,280,,0,0,,FI19,5525292,FI,Age80+,AZ,86152
2021-W11,651,,0,0,,FI,5525292,FI,Age80+,AZ,312406
2021-W11,2956,,15,0,,FI19,5525292,FI,Age80+,COM,86152
2021-W11,551,,1,0,,FI19,5525292,FI,Age80+,MOD,86152
2021-W11,0,,0,0,,FI19,5525292,FI,Age80+,UNK,86152
2021-W11,4,,0,0,,FI1B,5525292,FI,Age80+,AZ,69094
2021-W11,1718,,183,0,,FI1B,5525292,FI,Age80+,COM,69094
2021-W11,3795,,71,0,,FI1C,5525292,FI,Age80+,COM,75299
2021-W11,448,,1,0,,FI1C,5525292,FI,Age80+,MOD,75299
2021-W11,0,,0,0,,FI1C,5525292,FI,Age80+,UNK,75299
2021-W11,394,,0,0,,FI1D,5525292,FI,Age80+,MOD,80207
2021-W11,444,,1,0,,FI1B,5525292,FI,Age80+,MOD,69094
2021-W11,85,,0,0,,FI1C,5525292,FI,Age80+,AZ,75299
2021-W11,5487,,32,0,,FI1D,5525292,FI,Age80+,COM,80207
2021-W11,0,,0,0,,FI,5525292,FI,Age80+,UNK,312406
2021-W11,1837,,3,0,,FI,5525292,FI,Age80+,MOD,312406
2021-W11,7,,0,0,,FI20,5525292,FI,Age80+,COM,1654
2021-W11,13967,,301,0,,FI,5525292,FI,Age80+,COM,312406
2021-W11,0,,0,0,,FI1B,5525292,FI,Age80+,UNK,69094
2021-W11,0,,0,0,,FI20,5525292,FI,AgeUNK,AZ,
2021-W11,0,,0,0,,FI19,5525292,FI,AgeUNK,UNK,
2021-W11,0,,0,0,,FI19,5525292,FI,AgeUNK,MOD,
2021-W11,0,,0,0,,FI19,5525292,FI,AgeUNK,COM,
2021-W11,0,,0,0,,FI19,5525292,FI,AgeUNK,AZ,
2021-W11,0,,0,0,,FI1B,5525292,FI,AgeUNK,MOD,
2021-W11,0,,0,0,,FI,5525292,FI,AgeUNK,UNK,
2021-W11,0,,0,0,,FI1B,5525292,FI,AgeUNK,UNK,
2021-W11,0,,0,0,,FI,5525292,FI,AgeUNK,MOD,
2021-W11,0,,0,0,,FI,5525292,FI,AgeUNK,COM,
2021-W11,0,,0,0,,FI,5525292,FI,AgeUNK,AZ,
2021-W11,0,,0,0,,FI1C,5525292,FI,AgeUNK,AZ,
2021-W11,0,,0,0,,FI1C,5525292,FI,AgeUNK,COM,
2021-W11,0,,0,0,,FI1C,5525292,FI,AgeUNK,MOD,
2021-W11,0,,0,0,,FI1C,5525292,FI,AgeUNK,UNK,
2021-W11,0,,0,0,,FI1B,5525292,FI,AgeUNK,COM,
2021-W11,0,,0,0,,FI1B,5525292,FI,AgeUNK,AZ,
2021-W11,0,,0,0,,FI1D,5525292,FI,AgeUNK,AZ,
2021-W11,0,,0,0,,FI1D,5525292,FI,AgeUNK,COM,
2021-W11,0,,0,0,,FI1D,5525292,FI,AgeUNK,MOD,
2021-W11,0,,0,0,,FI1D,5525292,FI,AgeUNK,UNK,
2021-W11,0,,0,0,,FI20,5525292,FI,AgeUNK,UNK,
2021-W11,0,,0,0,,FI20,5525292,FI,AgeUNK,MOD,
2021-W11,0,,0,0,,FI20,5525292,FI,AgeUNK,COM,
2021-W12,43,,10,0,,FI20,5525292,FI,ALL,COM,23974
2021-W12,13338,,53,0,,FI1B,5525292,FI,ALL,COM,1358542
2021-W12,505,,1,0,,FI1C,5525292,FI,ALL,MOD,947446
2021-W12,31,,0,0,,FI1C,5525292,FI,ALL,AZ,947446
2021-W12,1196,,1,0,,FI1B,5525292,FI,ALL,MOD,1358542
2021-W12,11762,,48,0,,FI1C,5525292,FI,ALL,COM,947446
2021-W12,44988,,233,0,112320,FI,5525292,FI,ALL,COM,4476235
2021-W12,262,,0,0,,FI1D,5525292,FI,ALL,MOD,1030639
2021-W12,61,,0,0,,FI,5525292,FI,ALL,AZ,4476235
2021-W12,2977,,2,0,,FI,5525292,FI,ALL,MOD,4476235
2021-W12,7171,,86,0,,FI1D,5525292,FI,ALL,COM,1030639
2021-W12,2,,0,0,,FI1D,5525292,FI,ALL,AZ,1030639
2021-W12,28,,0,0,,FI19,5525292,FI,ALL,AZ,1115634
2021-W12,12661,,35,0,,FI19,5525292,FI,ALL,COM,1115634
2021-W12,1012,,0,0,,FI19,5525292,FI,ALL,MOD,1115634
2021-W12,1,,0,0,,FI20,5525292,FI,Age18_24,COM,1893
2021-W12,61,,5,0,,FI,5525292,FI,Age18_24,COM,432594
2021-W12,10,,0,0,,FI,5525292,FI,Age18_24,MOD,432594
2021-W12,8,,0,0,,FI1B,5525292,FI,Age18_24,COM,133131
2021-W12,4,,0,0,,FI1C,5525292,FI,Age18_24,MOD,86290
2021-W12,13,,2,0,,FI1D,5525292,FI,Age18_24,COM,99532
2021-W12,14,,2,0,,FI1C,5525292,FI,Age18_24,COM,86290
2021-W12,25,,1,0,,FI19,5525292,FI,Age18_24,COM,111748
2021-W12,5,,0,0,,FI19,5525292,FI,Age18_24,MOD,111748
2021-W12,30,,0,0,,FI,5525292,FI,Age25_49,AZ,1728083
2021-W12,614,,82,0,,FI,5525292,FI,Age25_49,COM,1728083
2021-W12,72,,0,0,,FI,5525292,FI,Age25_49,MOD,1728083
2021-W12,67,,14,0,,FI1B,5525292,FI,Age25_49,COM,611552
2021-W12,31,,0,0,,FI19,5525292,FI,Age25_49,MOD,414611
2021-W12,293,,15,0,,FI19,5525292,FI,Age25_49,COM,414611
2021-W12,11,,0,0,,FI19,5525292,FI,Age25_49,AZ,414611
2021-W12,27,,0,0,,FI1C,5525292,FI,Age25_49,MOD,334214
2021-W12,125,,35,0,,FI1D,5525292,FI,Age25_49,COM,358462
2021-W12,7,,0,0,,FI1D,5525292,FI,Age25_49,MOD,358462
2021-W12,129,,17,0,,FI1C,5525292,FI,Age25_49,COM,334214
2021-W12,19,,0,0,,FI1C,5525292,FI,Age25_49,AZ,334214
2021-W12,7,,0,0,,FI1B,5525292,FI,Age25_49,MOD,611552
2021-W12,17,,0,0,,FI,5525292,FI,Age50_59,AZ,724665
2021-W12,62,,0,0,,FI,5525292,FI,Age50_59,MOD,724665
2021-W12,9,,0,0,,FI1C,5525292,FI,Age50_59,MOD,156381
2021-W12,11,,0,0,,FI1B,5525292,FI,Age50_59,MOD,221373
2021-W12,62,,7,0,,FI1B,5525292,FI,Age50_59,COM,221373
2021-W12,87,,11,0,,FI1C,5525292,FI,Age50_59,COM,156381
2021-W12,7,,0,0,,FI1C,5525292,FI,Age50_59,AZ,156381
2021-W12,1,,0,0,,FI1D,5525292,FI,Age50_59,AZ,167867
2021-W12,92,,22,0,,FI1D,5525292,FI,Age50_59,COM,167867
2021-W12,17,,0,0,,FI1D,5525292,FI,Age50_59,MOD,167867
2021-W12,25,,0,0,,FI19,5525292,FI,Age50_59,MOD,174886
2021-W12,214,,10,0,,FI19,5525292,FI,Age50_59,COM,174886
2021-W12,455,,50,0,,FI,5525292,FI,Age50_59,COM,724665
2021-W12,9,,0,0,,FI19,5525292,FI,Age50_59,AZ,174886
2021-W12,11,,0,0,,FI,5525292,FI,Age60_69,AZ,716579
2021-W12,2271,,39,0,,FI,5525292,FI,Age60_69,COM,716579
2021-W12,39,,1,0,,FI1B,5525292,FI,Age60_69,MOD,181690
2021-W12,1187,,3,0,,FI1B,5525292,FI,Age60_69,COM,181690
2021-W12,1,,0,0,,FI1D,5525292,FI,Age60_69,AZ,187872
2021-W12,68,,0,0,,FI19,5525292,FI,Age60_69,MOD,181300
2021-W12,439,,7,0,,FI19,5525292,FI,Age60_69,COM,181300
2021-W12,6,,0,0,,FI19,5525292,FI,Age60_69,AZ,181300
2021-W12,4,,0,0,,FI1C,5525292,FI,Age60_69,AZ,161879
2021-W12,199,,10,0,,FI1C,5525292,FI,Age60_69,COM,161879
2021-W12,19,,0,0,,FI1C,5525292,FI,Age60_69,MOD,161879
2021-W12,440,,17,0,,FI1D,5525292,FI,Age60_69,COM,187872
2021-W12,29,,0,0,,FI1D,5525292,FI,Age60_69,MOD,187872
2021-W12,5,,2,0,,FI20,5525292,FI,Age60_69,COM,3838
2021-W12,155,,1,0,,FI,5525292,FI,Age60_69,MOD,716579
2021-W12,11201,,7,0,,FI1B,5525292,FI,Age70_79,COM,141702
2021-W12,3,,0,0,,FI,5525292,FI,Age70_79,AZ,561908
2021-W12,33,,0,0,,FI20,5525292,FI,Age70_79,COM,3187
2021-W12,126,,0,0,,FI1D,5525292,FI,Age70_79,MOD,136699
2021-W12,373,,1,0,,FI1C,5525292,FI,Age70_79,MOD,133383
2021-W12,10044,,1,0,,FI1C,5525292,FI,Age70_79,COM,133383
2021-W12,1,,0,0,,FI1C,5525292,FI,Age70_79,AZ,133383
2021-W12,5950,,4,0,,FI1D,5525292,FI,Age70_79,COM,136699
2021-W12,1582,,1,0,,FI,5525292,FI,Age70_79,MOD,561908
2021-W12,38080,,12,0,,FI,5525292,FI,Age70_79,COM,561908
2021-W12,524,,0,0,,FI1B,5525292,FI,Age70_79,MOD,141702
2021-W12,558,,0,0,,FI19,5525292,FI,Age70_79,MOD,146937
2021-W12,10840,,0,0,,FI19,5525292,FI,Age70_79,COM,146937
2021-W12,2,,0,0,,FI19,5525292,FI,Age70_79,AZ,146937
2021-W12,1096,,0,0,,FI,5525292,FI,Age80+,MOD,312406
2021-W12,813,,22,0,,FI1B,5525292,FI,Age80+,COM,69094
2021-W12,73,,0,0,,FI1C,5525292,FI,Age80+,MOD,75299
2021-W12,1289,,7,0,,FI1C,5525292,FI,Age80+,COM,75299
2021-W12,615,,0,0,,FI1B,5525292,FI,Age80+,MOD,69094
2021-W12,325,,0,0,,FI19,5525292,FI,Age80+,MOD,86152
2021-W12,850,,2,0,,FI19,5525292,FI,Age80+,COM,86152
2021-W12,83,,0,0,,FI1D,5525292,FI,Age80+,MOD,80207
2021-W12,551,,6,0,,FI1D,5525292,FI,Age80+,COM,80207
2021-W12,3507,,45,0,,FI,5525292,FI,Age80+,COM,312406
2021-W12,4,,8,0,,FI20,5525292,FI,Age80+,COM,1654
2020-W52,0,,0,0,,FRY4,67320216,FR,ALL,UNK,625167
2020-W52,0,,0,0,,UNK,67320216,FR,ALL,UNK,
2020-W52,0,,0,0,,FRM,67320216,FR,ALL,UNK,
2020-W52,0,,0,0,,FRY3,67320216,FR,ALL,UNK,178463
2020-W52,0,,0,0,,FRK,67320216,FR,ALL,UNK,
2020-W52,0,,0,0,,FRY2,67320216,FR,ALL,UNK,290362
2020-W52,0,,0,0,0,FR,67320216,FR,ALL,AZ,52780048
2020-W52,0,,0,0,,FRJ,67320216,FR,ALL,UNK,
2020-W52,0,,0,0,,FRI,67320216,FR,ALL,UNK,
2020-W52,0,,0,0,,FRH,67320216,FR,ALL,UNK,
2020-W52,0,,0,0,,FR,67320216,FR,ALL,UNK,52780048
2020-W52,0,,0,0,,FRG,67320216,FR,ALL,UNK,
2020-W52,0,,0,0,,FRF,67320216,FR,ALL,UNK,
2020-W52,0,,0,0,0,FR,67320216,FR,ALL,MOD,52780048
2020-W52,0,,0,0,52650,FR,67320216,FR,ALL,COM,52780048
2020-W52,0,,0,0,,FRY1,67320216,FR,ALL,UNK,323171
2020-W52,0,,0,0,,FRE,67320216,FR,ALL,UNK,
2020-W52,0,,0,0,,FRD,67320216,FR,ALL,UNK,
2020-W52,0,,0,0,,FRC,67320216,FR,ALL,UNK,
2020-W52,0,,0,0,,FRB,67320216,FR,ALL,UNK,
2020-W52,0,,0,0,,FRY5,67320216,FR,ALL,UNK,137751
2020-W52,0,,0,0,,FR1,67320216,FR,ALL,UNK,
2020-W52,0,,0,0,,FRL,67320216,FR,ALL,UNK,
2020-W52,0,,0,0,,FRY4,67320216,FR,Age18_24,UNK,74104
2020-W52,0,,0,0,,FRH,67320216,FR,Age18_24,UNK,
2020-W52,0,,0,0,,FR,67320216,FR,Age18_24,UNK,5444270
2020-W52,0,,0,0,,FRG,67320216,FR,Age18_24,UNK,
